corp_code,corp_name,corp_name_norm,stock_code,source
00451055,팔공산온천관광호텔,팔공산온천관광호텔,,DART:corpCode
00448839,택산개발,택산개발,,DART:corpCode
00234670,동진피엠씨,동진피엠씨,,DART:corpCode
00224707,대흥정공,대흥정공,,DART:corpCode
00193568,신대광주택,신대광주택,,DART:corpCode
00415080,아프로시스템스,아프로시스템스,,DART:corpCode
00415053,화진코스메틱,화진코스메틱,,DART:corpCode
00414869,모비야,모비야,,DART:corpCode
00365527,우리켐테크,우리켐테크,,DART:corpCode
00364245,ABC,ABC,,DART:corpCode
00364005,캐피탈아거스,캐피탈아거스,,DART:corpCode
00413329,유니솔,유니솔,,DART:corpCode
00215222,세화유통,세화유통,,DART:corpCode
00252481,용강,용강,,DART:corpCode
00369897,기바전자,기바전자,,DART:corpCode
00310855,에프에스비티아이코리아,에프에스비티아이코리아,,DART:corpCode
00370015,디지텍,디지텍,,DART:corpCode
00303448,알에이코프,알에이코프,,DART:corpCode
00404394,매경휴스닥,매경휴스닥,,DART:corpCode
00201946,한국이연,한국이연,,DART:corpCode
00304207,한원텔레콤,한원텔레콤,,DART:corpCode
00305093,진우,진우,,DART:corpCode
00410720,탑종합건설,탑종합건설,,DART:corpCode
00354354,썬키스,썬키스,,DART:corpCode
00311049,위슬런,위슬런,,DART:corpCode
00412782,대산반도체,대산반도체,,DART:corpCode
00426615,네오소프트,네오소프트,,DART:corpCode
00164061,드림에스디,드림SD,,DART:corpCode
00381659,크레디피아제십구차유동화전문,크레디피아제십구차유동화전문,,DART:corpCode
00382959,콩코드캐피탈아시아,콩코드캐피탈아시아,,DART:corpCode
00118886,에이브이씨닷컴,에이브이씨닷컴,,DART:corpCode
00374835,케이씨알파트너스,케이씨알파트너스,,DART:corpCode
00115700,동성투자,동성투자,,DART:corpCode
00389192,오엔씨네트웍스,오엔씨네트웍스,,DART:corpCode
00346452,씨에스지,씨에스지,,DART:corpCode
00420356,하이페리온제이차유동화전문유한회사,하이페리온제이차유동화전문유한회사,,DART:corpCode
00425528,부산유조선,부산유조선,,DART:corpCode
00427784,목동우림루미아트유동화전문유한회사,목동우림루미아트유동화전문유한회사,,DART:corpCode
00244297,천보파이낸스,천보파이낸스,,DART:corpCode
00428817,나라펫,나라펫,,DART:corpCode
00425740,하이케어시스템즈,하이케어시스템즈,,DART:corpCode
00389086,우리금융제일차유동화전문유한회사,우리금융제일차유동화전문유한회사,,DART:corpCode
00425759,키치녹스,키치녹스,,DART:corpCode
00426721,에이치에스제일차유동화전문유한회사,에이치에스제일차유동화전문유한회사,,DART:corpCode
00426651,신드림풀유동화전문유한회사,신드림풀유동화전문유한회사,,DART:corpCode
00427951,넥센캐피탈,넥센캐피탈,,DART:corpCode
00448112,종연산업,종연산업,,DART:corpCode
00446655,성환,성환,,DART:corpCode
00357111,삼두디엔에스,삼두디엔에스,,DART:corpCode
00193221,삼희산업,삼희산업,,DART:corpCode
00407595,아이스타뮤직,아이스타뮤직,,DART:corpCode
00367075,신흥울테크,신흥울테크,,DART:corpCode
00448501,삼양이컴,삼양이컴,,DART:corpCode
00197856,전주코아호텔,전주코아호텔,,DART:corpCode
00378017,헬리오스기업구조조정전문회사,헬리오스기업구조조정전문회사,,DART:corpCode
00207384,동일상사,동일상사,,DART:corpCode
00233927,헨켈코리아,헨켈코리아,,DART:corpCode
00255372,센텍,센텍,,DART:corpCode
00246693,태흥기업,태흥기업,,DART:corpCode
00367932,만적,만적,,DART:corpCode
00334341,성신무역,성신무역,,DART:corpCode
00190224,새한철강,새한철강,,DART:corpCode
00448291,한림종합개발,한림종합개발,,DART:corpCode
00445391,동방귀석,동방귀석,,DART:corpCode
00169321,부곡관광,부곡관광,,DART:corpCode
00434076,에이취.엠.에스,에이취.엠.에스,,DART:corpCode
00205128,서통테크놀로지,서통테크놀로지,,DART:corpCode
00450250,한경섬유,한경섬유,,DART:corpCode
00368126,세진티앤엠,세진티앤엠,,DART:corpCode
00175386,경기교통,경기교통,,DART:corpCode
00205748,강호개발,강호개발,,DART:corpCode
00358378,만덕,만덕,,DART:corpCode
00221409,한국어센셜소프트웨어,한국어센셜소프트웨어,,DART:corpCode
00414328,와우북,와우북,,DART:corpCode
00409982,부풍,부풍,,DART:corpCode
00134149,세우무역,세우무역,,DART:corpCode
00414461,신우종합건설,신우종합건설,,DART:corpCode
00304508,중원,중원,,DART:corpCode
00247753,아스트로,아스트로,,DART:corpCode
00368816,한국멀티넷,한국멀티넷,,DART:corpCode
00366085,넥스트미디어아이,넥스트미디어아이,,DART:corpCode
00412302,일성리조트,일성리조트,,DART:corpCode
00387246,동광산건,동광산건,,DART:corpCode
00265050,유렉셀테크놀러지,유렉셀테크놀러지,,DART:corpCode
00236182,성일컴퓨텍,성일컴퓨텍,,DART:corpCode
00296555,엠에프씨,엠에프씨,,DART:corpCode
00327226,얼라이언스시스템,얼라이언스시스템,,DART:corpCode
00412852,대한주택이앤지,대한주택이앤지,,DART:corpCode
00143970,원창판지,원창판지,,DART:corpCode
00301404,한국피시,한국피시,,DART:corpCode
00109541,대륙공업,대륙공업,,DART:corpCode
00404880,디지털테크놀러지,디지털테크놀러지,,DART:corpCode
00393858,드림데이타,드림데이타,,DART:corpCode
00385123,리첸시아유동화전문유한회사,리첸시아유동화전문유한회사,,DART:corpCode
00429010,코리아페이넷,코리아페이넷,,DART:corpCode
00424963,디더블유씨유동화전문유한회사,디더블유씨유동화전문유한회사,,DART:corpCode
00425768,티지일차유동화전문유한회사,티지일차유동화전문유한회사,,DART:corpCode
00426749,피앤지정보통신,피앤지정보통신,,DART:corpCode
00330415,인바인,인바인,,DART:corpCode
00150794,진흥주택,진흥주택,,DART:corpCode
00429038,굿앤세이프,굿앤세이프,,DART:corpCode
00421081,디바이너,디바이너,,DART:corpCode
00361734,케이아이티창업투자,케이아이티창업투자,,DART:corpCode
00388768,외환카드제사차유동화전문유한회사,외환카드제사차유동화전문유한회사,,DART:corpCode
00425421,오프마이십일,오프마이십일,,DART:corpCode
00421850,창신테크,창신테크,,DART:corpCode
00425315,파워엑시스,파워엑시스,,DART:corpCode
00427580,삼성프론티어제십이차유동화전문유한회사,삼성프론티어제십이차유동화전문유한회사,,DART:corpCode
00425218,쓰리엔제이차유동화전문유한회사,쓰리엔제이차유동화전문유한회사,,DART:corpCode
00106951,낙산관광호텔,낙산관광호텔,,DART:corpCode
00395661,현지개발,현지개발,,DART:corpCode
00275118,케이티비벤처벌처일호펀드,KT비벤처벌처일호펀드,,DART:corpCode
00295389,메타텍,메타텍,,DART:corpCode
00389147,골든보우창업투자,골든보우창업투자,,DART:corpCode
00126803,삼아,삼아,,DART:corpCode
00242341,에스엠아이씨,에스엠아이씨,,DART:corpCode
00440314,오토피아제팔차유동화전문유한회사,오토피아제팔차유동화전문유한회사,,DART:corpCode
00440332,니즈솔루션,니즈솔루션,,DART:corpCode
00441322,이나라카드,이나라카드,,DART:corpCode
00440165,히타치전선,히타치전선,,DART:corpCode
00288884,미래에셋드림파이오니어펀드,미래에셋드림파이오니어펀드,,DART:corpCode
00148452,GPS,GPS,,DART:corpCode
00156017,하나은행,하나은행,,DART:corpCode
00261045,시스컴,시스컴,,DART:corpCode
00437532,개풍주택개발,개풍주택개발,,DART:corpCode
00303095,지오스테크널러지,지오스테크널러지,,DART:corpCode
00438753,"IndusAsiaPacificFund,Ltd.",INDUSASIAPACIFICFUNDLTD.,,DART:corpCode
00367464,지앤텍,지앤텍,,DART:corpCode
00201955,금화냉동,금화냉동,,DART:corpCode
00409849,혜성,혜성,,DART:corpCode
00131443,서통상사,서통상사,,DART:corpCode
00174022,유창섬유,유창섬유,,DART:corpCode
00444763,피프,피프,,DART:corpCode
00412171,모수인터내쇼날,모수인터내쇼날,,DART:corpCode
00232973,동해산업,동해산업,,DART:corpCode
00152419,대농중공업,대농중공업,,DART:corpCode
00257413,신영팩토링,신영팩토링,,DART:corpCode
00362511,승진건설,승진건설,,DART:corpCode
00446743,아워스인베스트먼트,아워스인베스트먼트,,DART:corpCode
00253055,태흥산업개발,태흥산업개발,,DART:corpCode
00448714,마하인더스트리,마하인더스트리,,DART:corpCode
00448705,모아건설,모아건설,,DART:corpCode
00101716,경북레미콘,경북레미콘,,DART:corpCode
00447876,그루빅,그루빅,,DART:corpCode
00448671,라이프건설,라이프건설,,DART:corpCode
00217150,대진종합건설,대진종합건설,,DART:corpCode
00164344,해피아이,해피아이,,DART:corpCode
00303314,성서,성서,,DART:corpCode
00451213,한신공업,한신공업,,DART:corpCode
00407416,오랙스정유,오랙스정유,,DART:corpCode
00178675,이논,이논,,DART:corpCode
00367181,예들,예들,,DART:corpCode
00413514,가인수산,가인수산,,DART:corpCode
00127538,삼원산업,삼원산업,,DART:corpCode
00370051,유덕건설,유덕건설,,DART:corpCode
00415123,크로스전자,크로스전자,,DART:corpCode
00106012,금성텔,금성텔,,DART:corpCode
00158495,한국아프라이드매그네틱스,한국아프라이드매그네틱스,,DART:corpCode
00299774,스타럽스,스타럽스,,DART:corpCode
00414911,텔레프리,텔레프리,,DART:corpCode
00414762,금화도시개발,금화도시개발,,DART:corpCode
00234078,길정종합건설,길정종합건설,,DART:corpCode
00412515,메디링스,메디링스,,DART:corpCode
00151076,창원개발,창원개발,,DART:corpCode
00170512,우신레저산업,우신레저산업,,DART:corpCode
00370033,연이산업,연이산업,,DART:corpCode
00406587,다른신문,다른신문,,DART:corpCode
00413471,비투올네트,비투올네트,,DART:corpCode
00248804,성진사,성진사,,DART:corpCode
00359854,네투스테크놀러지,네투스테크놀러지,,DART:corpCode
00252870,동구,동구,,DART:corpCode
00300432,비아이캐피탈,비아이캐피탈,,DART:corpCode
00415938,세아개발,세아개발,,DART:corpCode
00345693,SKIMT,SKIMT,,DART:corpCode
00426226,일신제약,일신제약,,DART:corpCode
00426235,모아에셋,모아에셋,,DART:corpCode
00376505,그린페이퍼텍,그린페이퍼텍,,DART:corpCode
00427058,원업제이차유동화전문유한회사,원업제이차유동화전문유한회사,,DART:corpCode
00427100,두손테크피아,두손테크피아,,DART:corpCode
00427331,유니맥코리아,유니맥코리아,,DART:corpCode
00429144,아하크레딧유동화전문유한회사,아하크레딧유동화전문유한회사,,DART:corpCode
00429180,거버너스M&A사모펀드2호,거버너스M&A사모펀드2호,,DART:corpCode
00419916,기가솔,기가솔,,DART:corpCode
00421009,모쿠스,모쿠스,,DART:corpCode
00363796,남양산업,남양산업,,DART:corpCode
00302148,에이팩스기술투자,에이팩스기술투자,,DART:corpCode
00426314,에스지테크놀러지,에스지테크놀러지,,DART:corpCode
00427146,도이체방크아게런던,도이체방크아게런던,,DART:corpCode
00245065,에이에스엠엘에스씨,에이에스엠엘에스씨,,DART:corpCode
00427182,얼라이언스캐피탈파트너즈,얼라이언스캐피탈파트너즈,,DART:corpCode
00382852,대진산업,대진산업,,DART:corpCode
00362113,하늘사랑,하늘사랑,,DART:corpCode
00220756,씨앤씨캐피탈,씨앤씨캐피탈,,DART:corpCode
00162319,한양상사,한양상사,,DART:corpCode
00355511,"Photronics,Inc.",PHOTRONICSINC.,,DART:corpCode
00400176,무빙넷,무빙넷,,DART:corpCode
00396402,슈마커코리아,슈마커코리아,,DART:corpCode
00439938,유케이,유케이,,DART:corpCode
00436047,월드타운,월드타운,,DART:corpCode
00387097,센텀파크유동화전문유한회사,센텀파크유동화전문유한회사,,DART:corpCode
00274410,인트빔,인트빔,,DART:corpCode
00328100,나래소프트시스템,나래소프트시스템,,DART:corpCode
00243845,삼광고하켐,삼광고하켐,,DART:corpCode
00336260,OAKMARKINTERNATIONALFUND,OAKMARKINTERNATIONALFUND,,DART:corpCode
00262026,신중앙99-1유동화전문유한회사,신중앙99-1유동화전문유한회사,,DART:corpCode
00264431,크레디피아유동화전문,크레디피아유동화전문,,DART:corpCode
00264495,중소기업유동화전문유한회사,중소기업유동화전문유한회사,,DART:corpCode
00267067,산은캐피탈제일호유동화전문유한회사,산은캐피탈제일호유동화전문유한회사,,DART:corpCode
00290791,국민제이차유동화전문회사,국민제이차유동화전문회사,,DART:corpCode
00297837,국민제일차유동화전문유한회사,국민제일차유동화전문유한회사,,DART:corpCode
00429162,남양씨앤씨,남양씨앤씨,,DART:corpCode
00203643,유일냉장,유일냉장,,DART:corpCode
00450108,평산공영,평산공영,,DART:corpCode
00171414,파산자한국산업증권,파산자한국산업증권,,DART:corpCode
00200549,대홍방직,대홍방직,,DART:corpCode
00114543,도투락,도투락,,DART:corpCode
00197607,해덕기업,해덕기업,,DART:corpCode
00258263,이수금속,이수금속,,DART:corpCode
00363617,세미코리아,세미코리아,,DART:corpCode
00450287,정방종합건설,정방종합건설,,DART:corpCode
00413082,성우종합건설,성우종합건설,,DART:corpCode
00449537,신아토건,신아토건,,DART:corpCode
00163071,한일염공,한일염공,,DART:corpCode
00453239,코스모건설,코스모건설,,DART:corpCode
00414267,한국방송출판,한국방송출판,,DART:corpCode
00349088,태성개발,태성개발,,DART:corpCode
00451514,월성주택건설,월성주택건설,,DART:corpCode
00386830,심도산업,심도산업,,DART:corpCode
00410128,코리아라이닝,코리아라이닝,,DART:corpCode
00161198,한라종합건설,한라종합건설,,DART:corpCode
00126849,삼안공영,삼안공영,,DART:corpCode
00437824,제석주택,제석주택,,DART:corpCode
00363176,한국모빌솔루션,한국모빌솔루션,,DART:corpCode
00299871,연화상사,연화상사,,DART:corpCode
00340892,한강온천,한강온천,,DART:corpCode
00415725,나우아이엔에스,나우아이엔에스,,DART:corpCode
00306205,디아이씨,디아이씨,,DART:corpCode
00371351,비앤에스아이엔씨,비앤에스아이엔씨,,DART:corpCode
00369851,창원건설,창원건설,,DART:corpCode
00415840,알루테크,알루테크,,DART:corpCode
